,CD_ORGAO,NM_ORGAO,NR_LICITACAO,ANO_LICITACAO,CD_TIPO_MODALIDADE,NR_PROCESSO,ANO_PROCESSO,TP_OBJETO,CD_TIPO_FASE_ATUAL,TP_LICITACAO,DS_OBJETO,VL_LICITACAO,NR_DOCUMENTO,DT_PROPOSTA,VL_TOTAL_PROPOSTA,TP_RESULTADO_PROPOSTA,NR_LOTE,NR_ITEM,NR_ITEM_ORIGINAL,DS_ITEM,QT_ITENS,SG_UNIDADE_MEDIDA,VL_UNITARIO_HOMOLOGADO,VL_TOTAL_HOMOLOGADO,TP_DOCUMENTO
7452,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,44,44,"TEMPERO COMPLETO pacote de 50g, com 10 sachês.",12.0,PAC,2.35,28.20,J
7453,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,45,45,BETERRABA BOA QUALIDADE,30.0,KG,2.6,78.00,J
7454,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,47,47,ABACAXI IN NATURA graudo,10.0,UN,3.75,37.50,J
7455,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,48,48,COUVE FLOR IN NATURA graúda,12.0,UN,3.99,47.88,J
7456,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,49,49,MORTADELA SEM GORDURA FATIADA,20.0,KG,4.8,96.00,J
7457,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,50,50,AÇUCAR CRISTAL Pct. 02 Kg,75.0,PAC,5.3,397.50,J
7458,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,51,51,CREME DE LEITE caixa de 200g,30.0,CX,1.9,57.00,J
7459,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,52,52,ABACAXI ENLATADO embalagem de 820g,10.0,LT,5.8,58.00,J
7460,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,53,53,BOLACHA MARIA Pct. 400 g,18.0,PAC,3.35,60.30,J
7461,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,54,54,BISCOITO WAFER RECHEADO 140G com sabores diversificados,24.0,PAC,1.4,33.60,J
7462,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,55,55,"REFRIGERANTE frasco de 2 litros, sabores variados",40.0,UN,3.0,120.00,J
7463,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,56,56,GELATINA VARIOS SABORES 30 g,20.0,UN,0.75,15.00,J
7464,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,57,57,LEITE EM PÓ - PACOTES C/ 400 GRAMAS,20.0,PAC,7.96,159.20,J
7465,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,58,58,BOLACHA SALGADA pacote com 400g,20.0,PAC,3.8,76.00,J
7466,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,59,59,AMENDOIM DESCASCADO pacote com 500g,15.0,PAC,5.35,80.25,J
7467,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,60,60,PIRULITO PCT. C/ 50 UN (coração),12.0,UN,5.7,68.40,J
7468,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,61,61,FEIJÃO PRETO T-1 Pct. 1 Kg,30.0,KG,6.6,198.00,J
7469,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,62,62,GARFOS DESCARTÁVEIS PCT COM 10 UN,25.0,PAC,1.1,27.50,J
7470,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,63,63,LENTILHA PCT DE 500g,12.0,PAC,6.78,81.36,J
7471,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,64,64,VINAGRE DE VINHO TINTO 750ML,12.0,FR,2.75,33.00,J
7472,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,65,65,BATATA DOCE,25.0,KG,3.55,88.75,J
7473,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,66,66,BANANA Caturra,60.0,KG,3.49,209.40,J
7474,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,67,67,DOCE DE LEITE pt 400 g,15.0,PT,4.19,62.85,J
7475,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,68,68,EXTRATO DE TOMATE lata com 850g,15.0,UN,7.12,106.80,J
7476,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,69,69,MILHO VERDE EM SACHÊ com 200g,12.0,UN,1.99,23.88,J
7477,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,70,70,ÓLEO DE SOJA VEGETAL FRC COM 900 ML,80.0,UN,3.25,260.00,J
7478,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,71,71,ARROZ TIPO 2 - PACOTE DE 2 KG,75.0,PAC,5.35,401.25,J
7479,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,72,72,CALDO DE GALINHA CX COM 12 CUBOS,12.0,CX,1.7,20.40,J
7480,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,73,73,SUCO DE FRUTAS DIVERSOS SABORES - PCT 1 KG,40.0,PAC,5.4,216.00,J
7481,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,74,74,CHÁ -CAIXA C/ 10 SAQUINHOS - SABORES VARIADOS,24.0,CX,2.5,60.00,J
7482,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,75,75,"PILHA pequena AA, alcalina, estojo com 4 unidades",2.0,UN,3.5,7.00,J
7483,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,76,76,PEITO DE FRANGO KG com osso,15.0,KG,7.0,105.00,J
7484,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,77,77,"MASSA DE PASTEL pequena, pacote de 200g",18.0,PAC,2.8,50.40,J
7485,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,78,78,ERVA DOCE pote de 20g,6.0,PT,2.4,14.40,J
7486,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,79,79,CHÁ ENDRO pote de 18g,6.0,UN,1.9,11.40,J
7487,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,80,80,PÃO SOVADINHO DE 50 G cada,20.0,KG,8.4,168.00,J
7488,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,81,81,PÃO FATIADO pacote com no minimo 500g,10.0,PAC,4.59,45.90,J
7489,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,82,82,SABONETE LÍQUIDO 300 ml fragancias diversas,5.0,FR,5.7,28.50,J
7490,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,83,83,"DESINFETANTE SANITÁRIO frasco de 500ml, diversas fragancias",24.0,FR,1.9,45.60,J
7491,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,84,84,"BOBINA DE SACO PLASTICO para 5 litros, embalagem com 100 unidades.",10.0,UN,3.6,36.00,J
7492,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,85,85,"CERA LIQUIDA INCOLOR, FRC DE 750 ML",50.0,UN,4.15,207.50,J
7493,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,86,86,"SABÃO EM PÓ com particulas polidoras, caixa de 1kg",15.0,UN,4.99,74.85,J
7494,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,87,87,"DETERGENTE DE LOUÇA FRASCO 500 ml , diversas fragancias",30.0,FR,1.6,48.00,J
7495,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,88,88,"DESINFETANTE SANITÁRIO frasco de 2 litros, diversas fragancias",15.0,FR,4.8,72.00,J
7496,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,89,89,BALDE DE PLASTICO para 15 litros,2.0,UN,8.0,16.00,J
7497,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,90,90,SACOLAS PLÁSTICAS 10 KG caixa com 1000 unidades.,1.0,CX,49.0,49.00,J
7498,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,91,91,ESPONJA DE LOUÇA DUPLA FACE pacote com 4 unidades,10.0,UN,2.3,23.00,J
7499,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,92,92,"ALCOOL etilico hidratado, 92,8° INPM, frasco de 1 litro",12.0,UN,6.0,72.00,J
7500,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,93,93,ALCOOL 70% FR 1000ML,12.0,FR,5.95,71.40,J
7501,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,94,94,"COPO DE PLÁSTICO DESCARTAVEL 300ml, embalagem com 100unidades.",20.0,PAC,4.8,96.00,J
7502,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,95,95,"RODO GRANDE - 40 CM reforçado, cabo de madeira.",2.0,UN,5.8,11.60,J
7503,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,96,96,"LUVA DESCARTÁVEL de borracha, tamanho M",8.0,UN,3.1,24.80,J
7504,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,97,97,DESODORIZADOR DE AMBIENTE frasco de 360ml.,4.0,FR,9.45,37.80,J
7505,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,98,98,ÁGUA SANITÁRIA FRASCO DE 01 LITRO,15.0,FR,2.3,34.50,J
7506,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,99,99,"VASSOURA PLÁSTICA refoçada, com cabo de madeira.",4.0,UN,6.95,27.80,J
7507,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,100,100,PAPEL TOALHA PCT 2 ROLOS,6.0,PAC,2.65,15.90,J
7508,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,101,101,"INSETICIDA spray, frasco com 300ml.",2.0,FR,9.95,19.90,J
7509,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,102,102,"SACO DE LIXO de 30  litros, reforçado, pacote com 10 unidades.",20.0,PAC,1.95,39.00,J
7510,65600,PM DE CAMPOS BORGES,25.0,2016,PRP,42,2016,COM,ADH,MPR,Aquisição de Generos Alimenticios para consumo e preparo de lanches para pessoas que participam de Programas desenvolvidos no CRAS e aquisição de Materiais de Limpeza Produtos de Higiene e Materiais de Copa e Cozinha para manutenção das atividades realizadas no CRAS.,16364.48,594052000303,2016-08-25,14719.77,C,1,103,103,"SACO DE LIXO 100 LITROS reforçado, pacote com 5 unidades.",20.0,PAC,1.95,39.00,J
